trade_key,signal_time,entry_time,dir,mode,stage,entry,stop,stop_distance,exit_time,exit_price,exit_reason,pnl_points
2026.01.27 06:30:00|L|S1,2026-01-27 06:30:00,2026-01-27 06:30:00,L,post_n6,1,5082.288,5065.31,16.977999999999156,2026-01-27 14:00:00,5065.31,SL hit,-16.977999999999156
2026.01.27 06:30:00|L|S2,2026-01-27 06:30:00,2026-01-27 06:30:00,L,post_n6,2,5082.288,5065.31,16.977999999999156,2026-01-27 14:00:00,5065.31,trail/SL hit,-16.977999999999156
2026.01.27 06:30:00|L|S3,2026-01-27 06:30:00,2026-01-27 06:30:00,L,post_n6,3,5082.288,5065.31,16.977999999999156,2026-01-27 14:00:00,5065.31,SL hit,-16.977999999999156
2026.01.27 16:00:00|L|S1,2026-01-27 16:00:00,2026-01-27 16:00:00,L,cross,1,5091.093,5074.486,16.60699999999997,2026-01-27 20:00:00,5124.307,2.0R TP,33.21399999999994
2026.01.27 16:00:00|L|S2,2026-01-27 16:00:00,2026-01-27 16:00:00,L,cross,2,5091.093,5074.486,16.60699999999997,2026-01-27 20:30:00,5157.521,4.0R forced,66.42799999999988
2026.01.27 16:00:00|L|S3,2026-01-27 16:00:00,2026-01-27 16:00:00,L,cross,3,5091.093,5074.486,16.60699999999997,2026-01-29 15:00:00,5191.366,M30 merged cross,100.27300000000014
2026.01.29 15:00:00|S|S1,2026-01-29 15:00:00,2026-01-29 15:00:00,S,pre_cross,1,5497.334,5509.205,11.871000000000095,2026-01-29 15:00:00,5473.592,2.0R TP,23.74200000000019
2026.01.29 15:00:00|S|S2,2026-01-29 15:00:00,2026-01-29 15:00:00,S,pre_cross,2,5497.334,5509.205,11.871000000000095,2026-01-29 15:00:00,5449.849999999999,4.0R forced,47.48400000000038
2026.01.29 15:00:00|S|S3,2026-01-29 15:00:00,2026-01-29 15:00:00,S,pre_cross,3,5497.334,5509.205,11.871000000000095,2026-02-02 12:30:00,4794.221,M30 merged cross,703.1130000000003
2026.02.02 14:00:00|S|S1,2026-02-02 14:00:00,2026-02-02 14:00:00,S,pre_cross,1,4706.239,4723.982,17.743000000000393,2026-02-02 14:00:00,4723.982,SL hit,-17.743000000000393
