trade_key,signal_time,entry_time,dir,mode,stage,entry,stop,stop_distance,exit_time,exit_price,exit_reason,pnl_points
2025.12.23 19:00:00|L|S3,2025-12-23 19:00:00,2025-12-23 19:00:00,L,cross,3,4484.443,4470.99,13.45300000000043,2025-12-24 03:00:00,4470.99,SL hit,-13.45300000000043
2025.12.25 23:30:00|L|S1,2025-12-25 23:30:00,2025-12-25 23:30:00,L,pre_cross,1,4497.637,4481.768,15.868999999999687,2025-12-26 01:00:00,4529.374999999999,2.0R TP,31.737999999999374
2025.12.25 23:30:00|L|S2,2025-12-25 23:30:00,2025-12-25 23:30:00,L,pre_cross,2,4497.637,4481.768,15.868999999999687,2025-12-26 11:00:00,4507.696073291854,trail/SL hit,10.059073291854475
2025.12.25 23:30:00|L|S3,2025-12-25 23:30:00,2025-12-25 23:30:00,L,pre_cross,3,4497.637,4481.768,15.868999999999687,2025-12-29 00:00:00,4487.257,M30 merged cross,-10.38000000000011
2025.12.26 00:00:00|L|S1,2025-12-26 00:00:00,2025-12-26 00:00:00,L,cross,1,4495.172,4481.768,13.403999999999542,2025-12-26 01:00:00,4521.979999999999,2.0R TP,26.807999999999083
2025.12.26 00:00:00|L|S2,2025-12-26 00:00:00,2025-12-26 00:00:00,L,cross,2,4495.172,4481.768,13.403999999999542,2025-12-26 11:00:00,4507.696073291854,trail/SL hit,12.52407329185462
2025.12.26 00:00:00|L|S3,2025-12-26 00:00:00,2025-12-26 00:00:00,L,cross,3,4495.172,4481.768,13.403999999999542,2025-12-29 00:00:00,4487.257,M30 merged cross,-7.914999999999964
2025.12.26 00:30:00|L|S1,2025-12-26 00:30:00,2025-12-26 00:30:00,L,post_n2,1,4507.118,4485.715,21.403000000000247,2025-12-26 16:00:00,4549.924000000001,2.0R TP,42.806000000000495
2025.12.26 00:30:00|L|S2,2025-12-26 00:30:00,2025-12-26 00:30:00,L,post_n2,2,4507.118,4485.715,21.403000000000247,2025-12-26 17:00:00,4520.0500807807275,trail/SL hit,12.93208078072712
2025.12.26 00:30:00|L|S3,2025-12-26 00:30:00,2025-12-26 00:30:00,L,post_n2,3,4507.118,4485.715,21.403000000000247,2025-12-29 00:00:00,4485.715,SL hit,-21.403000000000247
2025.12.26 01:00:00|L|S1,2025-12-26 01:00:00,2025-12-26 01:00:00,L,post_n3,1,4517.905,4488.194,29.71099999999933,2025-12-29 00:00:00,4488.194,SL hit,-29.71099999999933
2025.12.26 01:00:00|L|S2,2025-12-26 01:00:00,2025-12-26 01:00:00,L,post_n3,2,4517.905,4488.194,29.71099999999933,2025-12-29 00:00:00,4488.194,trail/SL hit,-29.71099999999933
2025.12.26 01:00:00|L|S3,2025-12-26 01:00:00,2025-12-26 01:00:00,L,post_n3,3,4517.905,4488.194,29.71099999999933,2025-12-29 00:00:00,4488.194,SL hit,-29.71099999999933
2025.12.26 01:30:00|L|S1,2025-12-26 01:30:00,2025-12-26 01:30:00,L,post_n4,1,4510.184,4489.889,20.295000000000073,2025-12-29 00:00:00,4489.889,SL hit,-20.295000000000073
2025.12.26 01:30:00|L|S2,2025-12-26 01:30:00,2025-12-26 01:30:00,L,post_n4,2,4510.184,4489.889,20.295000000000073,2025-12-26 17:00:00,4520.0500807807275,trail/SL hit,9.866080780727316
2025.12.26 01:30:00|L|S3,2025-12-26 01:30:00,2025-12-26 01:30:00,L,post_n4,3,4510.184,4489.889,20.295000000000073,2025-12-29 00:00:00,4489.889,SL hit,-20.295000000000073
2025.12.26 02:00:00|L|S1,2025-12-26 02:00:00,2025-12-26 02:00:00,L,post_n5,1,4503.745,4490.958,12.787000000000262,2025-12-26 14:00:00,4529.319,2.0R TP,25.574000000000524
2025.12.26 02:00:00|L|S2,2025-12-26 02:00:00,2025-12-26 02:00:00,L,post_n5,2,4503.745,4490.958,12.787000000000262,2025-12-26 11:00:00,4507.137329399509,trail/SL hit,3.3923293995094355
2025.12.26 02:00:00|L|S3,2025-12-26 02:00:00,2025-12-26 02:00:00,L,post_n5,3,4503.745,4490.958,12.787000000000262,2025-12-29 00:00:00,4490.958,SL hit,-12.787000000000262
2025.12.26 02:30:00|L|S1,2025-12-26 02:30:00,2025-12-26 02:30:00,L,post_n6,1,4502.157,4491.817,10.340000000000146,2025-12-26 10:00:00,4522.837,2.0R TP,20.68000000000029
2025.12.26 02:30:00|L|S2,2025-12-26 02:30:00,2025-12-26 02:30:00,L,post_n6,2,4502.157,4491.817,10.340000000000146,2025-12-26 11:00:00,4507.696073291854,trail/SL hit,5.539073291854038
2025.12.26 02:30:00|L|S3,2025-12-26 02:30:00,2025-12-26 02:30:00,L,post_n6,3,4502.157,4491.817,10.340000000000146,2025-12-29 00:00:00,4491.817,SL hit,-10.340000000000146
2026.01.14 18:30:00|L|S1,2026-01-14 18:30:00,2026-01-14 18:30:00,L,pre_cross,1,4628.311,4623.138,5.1729999999997744,2026-01-14 19:00:00,4638.656999999999,2.0R TP,10.345999999999549
2026.01.14 18:30:00|L|S2,2026-01-14 18:30:00,2026-01-14 18:30:00,L,pre_cross,2,4628.311,4623.138,5.1729999999997744,2026-01-14 20:00:00,4626.315107132076,trail/SL hit,-1.9958928679234305
2026.01.14 18:30:00|L|S3,2026-01-14 18:30:00,2026-01-14 18:30:00,L,pre_cross,3,4628.311,4623.138,5.1729999999997744,2026-01-14 21:00:00,4623.138,SL hit,-5.1729999999997744
2026.01.14 19:30:00|L|S1,2026-01-14 19:30:00,2026-01-14 19:30:00,L,cross,1,4634.967,4623.138,11.828999999999724,2026-01-14 21:00:00,4623.138,SL hit,-11.828999999999724
2026.01.14 19:30:00|L|S2,2026-01-14 19:30:00,2026-01-14 19:30:00,L,cross,2,4634.967,4623.138,11.828999999999724,2026-01-14 21:00:00,4623.138,trail/SL hit,-11.828999999999724
2026.01.14 19:30:00|L|S3,2026-01-14 19:30:00,2026-01-14 19:30:00,L,cross,3,4634.967,4623.138,11.828999999999724,2026-01-14 21:00:00,4623.138,SL hit,-11.828999999999724
2026.01.15 12:00:00|L|S1,2026-01-15 12:00:00,2026-01-15 12:00:00,L,post_n3,1,4619.184,4610.199,8.985000000000582,2026-01-15 13:00:00,4610.199,SL hit,-8.985000000000582
2026.01.15 12:00:00|L|S2,2026-01-15 12:00:00,2026-01-15 12:00:00,L,post_n3,2,4619.184,4610.199,8.985000000000582,2026-01-15 13:00:00,4610.199,trail/SL hit,-8.985000000000582
2026.01.15 12:00:00|L|S3,2026-01-15 12:00:00,2026-01-15 12:00:00,L,post_n3,3,4619.184,4610.199,8.985000000000582,2026-01-15 13:00:00,4610.199,SL hit,-8.985000000000582
2026.01.15 12:30:00|L|S1,2026-01-15 12:30:00,2026-01-15 12:30:00,L,post_n4,1,4616.502,4610.681,5.821000000000822,2026-01-15 13:00:00,4610.681,SL hit,-5.821000000000822
2026.01.15 12:30:00|L|S2,2026-01-15 12:30:00,2026-01-15 12:30:00,L,post_n4,2,4616.502,4610.681,5.821000000000822,2026-01-15 13:00:00,4610.681,trail/SL hit,-5.821000000000822
2026.01.15 12:30:00|L|S3,2026-01-15 12:30:00,2026-01-15 12:30:00,L,post_n4,3,4616.502,4610.681,5.821000000000822,2026-01-15 13:00:00,4610.681,SL hit,-5.821000000000822
2026.01.15 16:00:00|L|S1,2026-01-15 16:00:00,2026-01-15 16:00:00,L,cross,1,4615.408,4608.342,7.066000000000713,2026-01-15 16:30:00,4608.342,SL hit,-7.066000000000713
2026.01.15 16:00:00|L|S2,2026-01-15 16:00:00,2026-01-15 16:00:00,L,cross,2,4615.408,4608.342,7.066000000000713,2026-01-15 16:30:00,4608.342,trail/SL hit,-7.066000000000713
2026.01.15 16:00:00|L|S3,2026-01-15 16:00:00,2026-01-15 16:00:00,L,cross,3,4615.408,4608.342,7.066000000000713,2026-01-15 16:30:00,4608.342,SL hit,-7.066000000000713
2026.01.15 18:00:00|L|S1,2026-01-15 18:00:00,2026-01-15 18:00:00,L,post_n5,1,4616.497,4610.116,6.381000000000313,2026-01-15 20:00:00,4610.116,SL hit,-6.381000000000313
2026.01.15 18:00:00|L|S2,2026-01-15 18:00:00,2026-01-15 18:00:00,L,post_n5,2,4616.497,4610.116,6.381000000000313,2026-01-15 20:00:00,4610.116,trail/SL hit,-6.381000000000313
2026.01.15 18:00:00|L|S3,2026-01-15 18:00:00,2026-01-15 18:00:00,L,post_n5,3,4616.497,4610.116,6.381000000000313,2026-01-15 20:00:00,4610.116,SL hit,-6.381000000000313
2026.01.15 18:30:00|L|S1,2026-01-15 18:30:00,2026-01-15 18:30:00,L,post_n6,1,4619.339,4610.829,8.510000000000218,2026-01-15 20:00:00,4610.829,SL hit,-8.510000000000218
2026.01.15 18:30:00|L|S2,2026-01-15 18:30:00,2026-01-15 18:30:00,L,post_n6,2,4619.339,4610.829,8.510000000000218,2026-01-15 20:00:00,4610.829,trail/SL hit,-8.510000000000218
2026.01.15 18:30:00|L|S3,2026-01-15 18:30:00,2026-01-15 18:30:00,L,post_n6,3,4619.339,4610.829,8.510000000000218,2026-01-15 20:00:00,4610.829,SL hit,-8.510000000000218
2026.01.16 06:00:00|L|S1,2026-01-16 06:00:00,2026-01-16 06:00:00,L,pre_cross,1,4611.614,4604.626,6.987999999999374,2026-01-16 06:00:00,4604.626,SL hit,-6.987999999999374
2026.01.16 06:00:00|L|S2,2026-01-16 06:00:00,2026-01-16 06:00:00,L,pre_cross,2,4611.614,4604.626,6.987999999999374,2026-01-16 06:00:00,4604.626,trail/SL hit,-6.987999999999374
