交易日期,开盘价,最高价,最低价,收盘价,成交量,点差,real_volume,股票代码,时间差
2017-02-27 08:00:00,1257.235,1257.329,1253.319,1254.796,7474,0,0,XAUUSDm,0.0
2017-02-27 10:00:00,1254.796,1256.543,1253.711,1256.107,6041,0,0,XAUUSDm,0.0
2017-02-27 12:00:00,1256.105,1256.124,1253.97,1255.491,5528,0,0,XAUUSDm,0.0
2017-02-27 14:00:00,1255.482,1258.946,1253.762,1257.155,9530,0,0,XAUUSDm,0.0
2017-02-27 16:00:00,1257.182,1263.771,1256.679,1262.946,11340,0,0,XAUUSDm,0.0
2017-02-27 18:00:00,1262.922,1263.512,1256.512,1257.271,9548,0,0,XAUUSDm,0.0
2017-02-27 20:00:00,1257.28,1257.903,1250.907,1251.089,10034,0,0,XAUUSDm,0.0
2017-02-27 22:00:00,1251.048,1252.985,1251.023,1252.053,2513,0,0,XAUUSDm,0.0
2017-02-28 00:00:00,1252.227,1254.338,1251.491,1252.399,6045,0,0,XAUUSDm,0.0
2017-02-28 02:00:00,1252.403,1253.515,1252.329,1253.103,5951,0,0,XAUUSDm,0.0
2017-02-28 04:00:00,1253.103,1253.553,1252.386,1253.333,4502,0,0,XAUUSDm,0.0
2017-02-28 06:00:00,1253.337,1254.474,1253.039,1253.884,5918,0,0,XAUUSDm,0.0
2017-02-28 08:00:00,1253.837,1254.069,1251.25,1252.03,8324,0,0,XAUUSDm,0.0
2017-02-28 10:00:00,1252.021,1253.395,1250.235,1251.92,7656,0,0,XAUUSDm,0.0
2017-02-28 12:00:00,1251.916,1254.699,1251.908,1253.382,8118,0,0,XAUUSDm,0.0
2017-02-28 14:00:00,1253.381,1257.4,1252.697,1256.193,10567,0,0,XAUUSDm,0.0
2017-02-28 16:00:00,1256.131,1258.132,1254.416,1256.14,10955,0,0,XAUUSDm,0.0
2017-02-28 18:00:00,1256.133,1258.284,1247.572,1250.779,10610,0,0,XAUUSDm,0.0
2017-02-28 20:00:00,1250.727,1252.104,1248.426,1251.576,9593,0,0,XAUUSDm,0.0
2017-02-28 22:00:00,1251.549,1251.581,1247.56,1247.56,3725,0,0,XAUUSDm,0.0
2017-03-01 00:00:00,1247.65,1249.224,1244.124,1245.148,8171,0,0,XAUUSDm,0.0
2017-03-01 02:00:00,1245.172,1248.366,1242.511,1247.149,11967,0,0,XAUUSDm,0.0
2017-03-01 04:00:00,1247.146,1247.277,1242.442,1242.921,8456,0,0,XAUUSDm,0.0
2017-03-01 06:00:00,1242.904,1244.807,1242.817,1243.672,6889,0,0,XAUUSDm,0.0
2017-03-01 08:00:00,1243.643,1247.242,1242.566,1246.451,9837,0,0,XAUUSDm,0.0
2017-03-01 10:00:00,1246.412,1246.412,1243.919,1245.722,8492,0,0,XAUUSDm,0.0
2017-03-01 12:00:00,1245.679,1245.723,1240.341,1242.285,9109,0,0,XAUUSDm,0.0
2017-03-01 14:00:00,1242.272,1243.14,1236.866,1241.42,11434,0,0,XAUUSDm,0.0
2017-03-01 16:00:00,1240.534,1246.352,1238.868,1245.469,11502,0,0,XAUUSDm,0.0
2017-03-01 18:00:00,1245.447,1250.561,1244.805,1248.757,10145,0,0,XAUUSDm,0.0
2017-03-01 20:00:00,1248.699,1249.86,1245.953,1249.639,8506,0,0,XAUUSDm,0.0
2017-03-01 22:00:00,1249.7,1249.855,1248.575,1248.821,2334,0,0,XAUUSDm,0.0
2017-03-02 00:00:00,1249.014,1249.751,1246.453,1247.776,6307,0,0,XAUUSDm,0.0
2017-03-02 02:00:00,1247.767,1247.852,1245.918,1246.158,6529,0,0,XAUUSDm,0.0
2017-03-02 04:00:00,1246.159,1246.989,1245.692,1246.792,5305,0,0,XAUUSDm,0.0
2017-03-02 06:00:00,1246.797,1246.952,1244.47,1244.483,5917,0,0,XAUUSDm,0.0
2017-03-02 08:00:00,1244.487,1246.288,1243.45,1244.822,8501,0,0,XAUUSDm,0.0
2017-03-02 10:00:00,1244.837,1245.251,1242.897,1243.334,7999,0,0,XAUUSDm,0.0
2017-03-02 12:00:00,1243.331,1243.762,1238.928,1240.301,8679,0,0,XAUUSDm,0.0
2017-03-02 14:00:00,1240.319,1240.913,1235.048,1237.7,11262,0,0,XAUUSDm,0.0
2017-03-02 16:00:00,1237.713,1242.365,1234.579,1236.817,11624,0,0,XAUUSDm,0.0
2017-03-02 18:00:00,1236.858,1237.252,1230.804,1232.964,10515,0,0,XAUUSDm,0.0
2017-03-02 20:00:00,1232.964,1235.421,1231.093,1234.918,8354,0,0,XAUUSDm,0.0
2017-03-02 22:00:00,1234.902,1235.569,1233.183,1233.19,1887,0,0,XAUUSDm,0.0
2017-03-03 00:00:00,1233.663,1236.081,1233.628,1233.833,5391,0,0,XAUUSDm,0.0
2017-03-03 02:00:00,1233.812,1233.986,1231.49,1232.66,7516,0,0,XAUUSDm,0.0
2017-03-03 04:00:00,1232.646,1234.178,1232.137,1233.97,5837,0,0,XAUUSDm,0.0
2017-03-03 06:00:00,1233.983,1234.023,1229.999,1232.027,6648,0,0,XAUUSDm,0.0
2017-03-03 08:00:00,1232.007,1232.08,1225.495,1226.663,9471,0,0,XAUUSDm,0.0
2017-03-03 10:00:00,1226.679,1229.181,1226.59,1227.869,7553,0,0,XAUUSDm,0.0
2017-03-03 12:00:00,1227.844,1228.699,1226.047,1228.228,8111,0,0,XAUUSDm,0.0
2017-03-03 14:00:00,1228.234,1231.756,1226.109,1226.612,10202,0,0,XAUUSDm,0.0
2017-03-03 16:00:00,1226.556,1228.179,1223.196,1223.793,10477,0,0,XAUUSDm,0.0
2017-03-03 18:00:00,1223.794,1229.666,1222.909,1229.051,10846,0,0,XAUUSDm,0.0
2017-03-03 20:00:00,1229.081,1236.076,1229.081,1234.197,9676,0,0,XAUUSDm,0.0
2017-03-03 22:00:00,1234.205,1235.05,1233.814,1234.245,2111,0,0,XAUUSDm,0.0
2017-03-06 00:00:00,1232.938,1236.735,1232.61,1235.307,4991,0,0,XAUUSDm,0.0
2017-03-06 02:00:00,1235.331,1235.331,1232.815,1234.052,6179,0,0,XAUUSDm,0.0
2017-03-06 04:00:00,1233.98,1234.447,1233.329,1233.343,4650,0,0,XAUUSDm,0.0
2017-03-06 06:00:00,1233.342,1233.733,1231.947,1232.284,5067,0,0,XAUUSDm,0.0
2017-03-06 08:00:00,1232.254,1234.717,1231.208,1233.727,7061,0,0,XAUUSDm,0.0
2017-03-06 10:00:00,1233.726,1234.633,1230.846,1232.143,6979,0,0,XAUUSDm,0.0
2017-03-06 12:00:00,1232.144,1232.425,1230.244,1231.858,5235,0,0,XAUUSDm,0.0
2017-03-06 14:00:00,1231.862,1234.402,1230.189,1231.401,8305,0,0,XAUUSDm,0.0
2017-03-06 16:00:00,1231.382,1232.094,1226.17,1226.989,10234,0,0,XAUUSDm,0.0
2017-03-06 18:00:00,1226.996,1227.605,1224.879,1227.514,8157,0,0,XAUUSDm,0.0
2017-03-06 20:00:00,1227.519,1227.643,1225.438,1225.917,6350,0,0,XAUUSDm,0.0
2017-03-06 22:00:00,1225.922,1226.298,1224.324,1224.454,1801,0,0,XAUUSDm,0.0
2017-03-07 00:00:00,1224.873,1227.1,1224.559,1224.567,5007,0,0,XAUUSDm,0.0
2017-03-07 02:00:00,1224.568,1226.376,1224.045,1225.854,5909,0,0,XAUUSDm,0.0
2017-03-07 04:00:00,1225.851,1227.021,1224.79,1224.912,4893,0,0,XAUUSDm,0.0
2017-03-07 06:00:00,1224.914,1226.2,1224.555,1225.318,5064,0,0,XAUUSDm,0.0
2017-03-07 08:00:00,1225.315,1226.085,1224.386,1224.609,7425,0,0,XAUUSDm,0.0
2017-03-07 10:00:00,1224.619,1225.018,1222.062,1224.92,7691,0,0,XAUUSDm,0.0
2017-03-07 12:00:00,1224.921,1225.227,1222.672,1222.883,6707,0,0,XAUUSDm,0.0
2017-03-07 14:00:00,1222.889,1223.182,1216.315,1217.922,10388,0,0,XAUUSDm,0.0
2017-03-07 16:00:00,1217.876,1220.682,1216.81,1217.913,9974,0,0,XAUUSDm,0.0
2017-03-07 18:00:00,1217.923,1219.427,1215.6,1216.046,8168,0,0,XAUUSDm,0.0
2017-03-07 20:00:00,1216.021,1216.403,1214.094,1215.759,6324,0,0,XAUUSDm,0.0
2017-03-07 22:00:00,1215.736,1215.973,1214.925,1215.137,1756,0,0,XAUUSDm,0.0
2017-03-08 00:00:00,1215.239,1216.776,1214.846,1216.279,5039,0,0,XAUUSDm,0.0
2017-03-08 02:00:00,1216.301,1218.492,1216.301,1217.244,6514,0,0,XAUUSDm,0.0
2017-03-08 04:00:00,1217.241,1218.362,1216.849,1217.342,5572,0,0,XAUUSDm,0.0
2017-03-08 06:00:00,1217.343,1218.081,1216.818,1216.874,4911,0,0,XAUUSDm,0.0
2017-03-08 08:00:00,1216.865,1216.865,1212.349,1212.997,8733,0,0,XAUUSDm,0.0
2017-03-08 10:00:00,1213.011,1213.62,1211.407,1212.438,7735,0,0,XAUUSDm,0.0
2017-03-08 12:00:00,1212.433,1214.54,1211.665,1212.111,7684,0,0,XAUUSDm,0.0
2017-03-08 14:00:00,1212.119,1213.395,1206.675,1209.732,10945,0,0,XAUUSDm,0.0
2017-03-08 16:00:00,1209.71,1211.427,1207.201,1209.638,10160,0,0,XAUUSDm,0.0
2017-03-08 18:00:00,1209.642,1210.227,1207.521,1209.046,8594,0,0,XAUUSDm,0.0
2017-03-08 20:00:00,1209.038,1210.081,1207.614,1208.545,7565,0,0,XAUUSDm,0.0
2017-03-08 22:00:00,1208.543,1209.005,1207.128,1207.546,1964,0,0,XAUUSDm,0.0
2017-03-09 00:00:00,1207.711,1208.938,1207.275,1207.885,4342,0,0,XAUUSDm,0.0
2017-03-09 02:00:00,1207.888,1208.943,1205.775,1207.164,7031,0,0,XAUUSDm,0.0
2017-03-09 04:00:00,1207.146,1207.612,1203.84,1204.848,6171,0,0,XAUUSDm,0.0
2017-03-09 06:00:00,1204.858,1206.76,1203.897,1206.194,6054,0,0,XAUUSDm,0.0
2017-03-09 08:00:00,1206.184,1206.997,1203.196,1204.1,8416,0,0,XAUUSDm,0.0
2017-03-09 10:00:00,1204.091,1205.582,1203.746,1204.788,7599,0,0,XAUUSDm,0.0
2017-03-09 12:00:00,1204.793,1208.08,1203.854,1207.793,7941,0,0,XAUUSDm,0.0
2017-03-09 14:00:00,1207.793,1208.939,1204.833,1206.168,11326,0,0,XAUUSDm,0.0
2017-03-09 16:00:00,1206.159,1206.687,1201.442,1203.981,10044,0,0,XAUUSDm,0.0
2017-03-09 18:00:00,1203.985,1204.399,1203.17,1203.888,7780,0,0,XAUUSDm,0.0
2017-03-09 20:00:00,1203.887,1204.071,1201.416,1201.896,7692,0,0,XAUUSDm,0.0
2017-03-09 22:00:00,1201.909,1202.269,1199.011,1200.599,2441,0,0,XAUUSDm,0.0
2017-03-10 00:00:00,1200.602,1201.891,1198.252,1199.321,5226,0,0,XAUUSDm,0.0
2017-03-10 02:00:00,1199.322,1199.87,1197.421,1198.963,6594,0,0,XAUUSDm,0.0
2017-03-10 04:00:00,1198.951,1199.456,1196.864,1197.19,5506,0,0,XAUUSDm,0.0
2017-03-10 06:00:00,1197.178,1198.396,1196.891,1197.82,5648,0,0,XAUUSDm,0.0
2017-03-10 08:00:00,1197.823,1198.121,1194.976,1196.657,8624,0,0,XAUUSDm,0.0
2017-03-10 10:00:00,1196.648,1197.549,1196.163,1196.659,6591,0,0,XAUUSDm,0.0
2017-03-10 12:00:00,1196.646,1199.258,1196.379,1197.212,6596,0,0,XAUUSDm,0.0
2017-03-10 14:00:00,1197.221,1206.263,1196.236,1203.339,12193,0,0,XAUUSDm,0.0
