交易日期,开盘价,最高价,最低价,收盘价,成交量,点差,real_volume,股票代码,时间差
2021-07-02 16:00:00,74.567,74.97,74.312,74.728,6188,86,0,USOILm,0.0
2021-07-02 20:00:00,74.73,74.753,74.567,74.598,563,86,0,USOILm,0.0
2021-07-05 00:00:00,74.629,74.638,74.245,74.563,3291,86,0,USOILm,0.0
2021-07-05 04:00:00,74.564,74.922,74.513,74.712,3135,86,0,USOILm,0.0
2021-07-05 08:00:00,74.714,75.038,74.693,74.958,3776,86,0,USOILm,0.0
2021-07-05 12:00:00,74.964,75.487,74.514,75.425,5888,86,0,USOILm,0.0
2021-07-05 16:00:00,75.425,75.776,75.408,75.658,1374,86,0,USOILm,0.0
2021-07-05 20:00:00,75.713,75.736,75.502,75.643,604,86,0,USOILm,0.0
2021-07-06 00:00:00,75.646,76.153,75.646,76.09,3228,86,0,USOILm,0.0
2021-07-06 04:00:00,76.092,76.359,75.892,76.322,4078,86,0,USOILm,0.0
2021-07-06 08:00:00,76.321,76.332,75.194,75.321,5910,86,0,USOILm,0.0
2021-07-06 12:00:00,75.322,75.499,72.717,72.955,12599,86,0,USOILm,0.0
2021-07-06 16:00:00,72.967,73.282,72.405,73.209,7546,86,0,USOILm,0.0
2021-07-06 20:00:00,73.218,73.247,72.986,73.002,916,86,0,USOILm,0.0
2021-07-07 00:00:00,73.002,73.23,72.569,72.833,4416,86,0,USOILm,0.0
2021-07-07 04:00:00,72.834,73.715,72.821,73.411,4166,86,0,USOILm,0.0
2021-07-07 08:00:00,73.411,74.266,73.283,73.973,5977,86,0,USOILm,0.0
2021-07-07 12:00:00,73.975,74.022,70.601,71.04,13885,86,0,USOILm,0.0
2021-07-07 16:00:00,71.042,71.849,70.969,71.33,6302,86,0,USOILm,0.0
2021-07-07 20:00:00,71.341,71.758,71.249,71.561,971,86,0,USOILm,0.0
2021-07-08 00:00:00,71.572,71.756,71.085,71.546,3750,86,0,USOILm,0.0
2021-07-08 04:00:00,71.544,71.631,70.774,70.836,4730,86,0,USOILm,0.0
2021-07-08 08:00:00,70.822,71.468,70.236,70.996,8879,86,0,USOILm,0.0
2021-07-08 12:00:00,71.006,72.171,70.72,71.924,11428,86,0,USOILm,0.0
2021-07-08 16:00:00,71.924,72.584,71.759,72.532,5864,86,0,USOILm,0.0
2021-07-08 20:00:00,72.532,72.651,72.489,72.598,912,86,0,USOILm,0.0
2021-07-09 00:00:00,72.583,72.816,72.082,72.338,4165,86,0,USOILm,0.0
2021-07-09 04:00:00,72.339,72.873,72.309,72.722,4271,86,0,USOILm,0.0
2021-07-09 08:00:00,72.72,73.263,72.712,73.081,6008,86,0,USOILm,0.0
2021-07-09 12:00:00,73.091,74.093,72.701,73.878,8109,86,0,USOILm,0.0
2021-07-09 16:00:00,73.878,74.051,73.599,73.958,4969,86,0,USOILm,0.0
2021-07-09 20:00:00,73.957,74.036,73.948,74.035,261,86,0,USOILm,0.0
2021-07-12 00:00:00,74.007,74.095,73.715,73.743,3147,86,0,USOILm,0.0
2021-07-12 04:00:00,73.743,73.85,73.207,73.228,3858,86,0,USOILm,0.0
2021-07-12 08:00:00,73.226,73.481,72.517,72.92,6957,86,0,USOILm,0.0
2021-07-12 12:00:00,72.915,73.584,72.583,73.488,9295,86,0,USOILm,0.0
2021-07-12 16:00:00,73.489,73.701,73.043,73.567,5161,86,0,USOILm,0.0
2021-07-12 20:00:00,73.569,73.616,73.49,73.608,797,86,0,USOILm,0.0
2021-07-13 00:00:00,73.61,73.79,73.496,73.665,2432,86,0,USOILm,0.0
2021-07-13 04:00:00,73.667,73.96,73.557,73.904,3093,86,0,USOILm,0.0
2021-07-13 08:00:00,73.903,74.081,73.416,73.694,4595,86,0,USOILm,0.0
2021-07-13 12:00:00,73.696,74.323,73.097,74.287,8638,86,0,USOILm,0.0
2021-07-13 16:00:00,74.295,74.907,74.295,74.731,5598,86,0,USOILm,0.0
2021-07-13 20:00:00,74.73,74.79,74.415,74.437,926,86,0,USOILm,0.0
2021-07-14 00:00:00,74.436,74.622,74.303,74.368,3024,86,0,USOILm,0.0
2021-07-14 04:00:00,74.369,74.758,74.318,74.47,3622,86,0,USOILm,0.0
2021-07-14 08:00:00,74.455,74.629,73.521,74.416,6616,86,0,USOILm,0.0
2021-07-14 12:00:00,74.414,74.871,72.913,73.044,9177,86,0,USOILm,0.0
2021-07-14 16:00:00,73.04,73.331,71.705,72.269,8906,86,0,USOILm,0.0
2021-07-14 20:00:00,72.27,72.485,72.172,72.258,1052,86,0,USOILm,0.0
2021-07-15 00:00:00,72.255,72.32,71.496,71.967,4162,86,0,USOILm,0.0
2021-07-15 04:00:00,71.968,72.029,71.176,71.437,4819,86,0,USOILm,0.0
2021-07-15 08:00:00,71.44,72.143,71.099,71.366,7692,86,0,USOILm,0.0
2021-07-15 12:00:00,71.361,72.413,70.985,72.224,9097,86,0,USOILm,0.0
2021-07-15 16:00:00,72.238,72.29,71.081,71.164,6206,86,0,USOILm,0.0
2021-07-15 20:00:00,71.173,71.215,70.97,71.021,1097,86,0,USOILm,0.0
2021-07-16 00:00:00,71.021,71.427,70.975,71.233,3649,86,0,USOILm,0.0
2021-07-16 04:00:00,71.233,71.362,70.829,71.297,4388,86,0,USOILm,0.0
2021-07-16 08:00:00,71.293,71.932,71.171,71.458,6028,86,0,USOILm,0.0
2021-07-16 12:00:00,71.471,71.948,70.094,71.655,9916,86,0,USOILm,0.0
2021-07-16 16:00:00,71.657,71.918,71.105,71.279,5836,86,0,USOILm,0.0
2021-07-16 20:00:00,71.279,71.293,71.079,71.108,407,86,0,USOILm,0.0
2021-07-19 00:00:00,71.026,71.026,70.228,70.651,4786,86,0,USOILm,0.0
2021-07-19 04:00:00,70.651,71.027,70.121,70.453,5194,86,0,USOILm,0.0
2021-07-19 08:00:00,70.45,70.551,68.589,68.771,8382,86,0,USOILm,0.0
2021-07-19 12:00:00,68.773,69.162,66.563,67.085,13646,86,0,USOILm,0.0
2021-07-19 16:00:00,67.082,67.082,65.477,66.225,9975,86,0,USOILm,0.0
2021-07-19 20:00:00,66.234,66.791,66.18,66.774,1679,86,0,USOILm,0.0
2021-07-20 00:00:00,66.776,66.875,66.252,66.405,5126,86,0,USOILm,0.0
2021-07-20 04:00:00,66.404,67.172,66.274,67.001,5819,86,0,USOILm,0.0
2021-07-20 08:00:00,67.0,67.127,65.979,66.35,10513,86,0,USOILm,0.0
2021-07-20 12:00:00,66.347,67.1,64.949,67.077,12134,86,0,USOILm,0.0
2021-07-20 16:00:00,67.081,67.466,66.593,67.283,6226,86,0,USOILm,0.0
2021-07-20 20:00:00,67.283,67.405,66.467,66.619,1647,86,0,USOILm,0.0
2021-07-21 00:00:00,66.611,66.879,66.356,66.575,4417,86,0,USOILm,0.0
2021-07-21 04:00:00,66.574,67.479,66.513,67.394,5165,86,0,USOILm,0.0
