交易日期,开盘价,最高价,最低价,收盘价,成交量,点差,real_volume,股票代码,时间差
2017-02-27 04:00:00,1256.284,1257.897,1256.039,1257.238,4765,0,0,XAUUSDm,0.0
2017-02-27 08:00:00,1257.235,1257.329,1253.319,1256.107,13515,0,0,XAUUSDm,0.0
2017-02-27 12:00:00,1256.105,1258.946,1253.762,1257.155,15058,0,0,XAUUSDm,0.0
2017-02-27 16:00:00,1257.182,1263.771,1256.512,1257.271,20888,0,0,XAUUSDm,0.0
2017-02-27 20:00:00,1257.28,1257.903,1250.907,1252.053,12547,0,0,XAUUSDm,0.0
2017-02-28 00:00:00,1252.227,1254.338,1251.491,1253.103,11996,0,0,XAUUSDm,0.0
2017-02-28 04:00:00,1253.103,1254.474,1252.386,1253.884,10420,0,0,XAUUSDm,0.0
2017-02-28 08:00:00,1253.837,1254.069,1250.235,1251.92,15980,0,0,XAUUSDm,0.0
2017-02-28 12:00:00,1251.916,1257.4,1251.908,1256.193,18685,0,0,XAUUSDm,0.0
2017-02-28 16:00:00,1256.131,1258.284,1247.572,1250.779,21565,0,0,XAUUSDm,0.0
2017-02-28 20:00:00,1250.727,1252.104,1247.56,1247.56,13318,0,0,XAUUSDm,0.0
2017-03-01 00:00:00,1247.65,1249.224,1242.511,1247.149,20138,0,0,XAUUSDm,0.0
2017-03-01 04:00:00,1247.146,1247.277,1242.442,1243.672,15345,0,0,XAUUSDm,0.0
2017-03-01 08:00:00,1243.643,1247.242,1242.566,1245.722,18329,0,0,XAUUSDm,0.0
2017-03-01 12:00:00,1245.679,1245.723,1236.866,1241.42,20543,0,0,XAUUSDm,0.0
2017-03-01 16:00:00,1240.534,1250.561,1238.868,1248.757,21647,0,0,XAUUSDm,0.0
2017-03-01 20:00:00,1248.699,1249.86,1245.953,1248.821,10840,0,0,XAUUSDm,0.0
2017-03-02 00:00:00,1249.014,1249.751,1245.918,1246.158,12836,0,0,XAUUSDm,0.0
2017-03-02 04:00:00,1246.159,1246.989,1244.47,1244.483,11222,0,0,XAUUSDm,0.0
2017-03-02 08:00:00,1244.487,1246.288,1242.897,1243.334,16500,0,0,XAUUSDm,0.0
2017-03-02 12:00:00,1243.331,1243.762,1235.048,1237.7,19941,0,0,XAUUSDm,0.0
2017-03-02 16:00:00,1237.713,1242.365,1230.804,1232.964,22139,0,0,XAUUSDm,0.0
2017-03-02 20:00:00,1232.964,1235.569,1231.093,1233.19,10241,0,0,XAUUSDm,0.0
2017-03-03 00:00:00,1233.663,1236.081,1231.49,1232.66,12907,0,0,XAUUSDm,0.0
2017-03-03 04:00:00,1232.646,1234.178,1229.999,1232.027,12485,0,0,XAUUSDm,0.0
2017-03-03 08:00:00,1232.007,1232.08,1225.495,1227.869,17024,0,0,XAUUSDm,0.0
2017-03-03 12:00:00,1227.844,1231.756,1226.047,1226.612,18313,0,0,XAUUSDm,0.0
2017-03-03 16:00:00,1226.556,1229.666,1222.909,1229.051,21323,0,0,XAUUSDm,0.0
2017-03-03 20:00:00,1229.081,1236.076,1229.081,1234.245,11787,0,0,XAUUSDm,0.0
2017-03-06 00:00:00,1232.938,1236.735,1232.61,1234.052,11170,0,0,XAUUSDm,0.0
2017-03-06 04:00:00,1233.98,1234.447,1231.947,1232.284,9717,0,0,XAUUSDm,0.0
2017-03-06 08:00:00,1232.254,1234.717,1230.846,1232.143,14040,0,0,XAUUSDm,0.0
2017-03-06 12:00:00,1232.144,1234.402,1230.189,1231.401,13540,0,0,XAUUSDm,0.0
2017-03-06 16:00:00,1231.382,1232.094,1224.879,1227.514,18391,0,0,XAUUSDm,0.0
2017-03-06 20:00:00,1227.519,1227.643,1224.324,1224.454,8151,0,0,XAUUSDm,0.0
2017-03-07 00:00:00,1224.873,1227.1,1224.045,1225.854,10916,0,0,XAUUSDm,0.0
2017-03-07 04:00:00,1225.851,1227.021,1224.555,1225.318,9957,0,0,XAUUSDm,0.0
2017-03-07 08:00:00,1225.315,1226.085,1222.062,1224.92,15116,0,0,XAUUSDm,0.0
2017-03-07 12:00:00,1224.921,1225.227,1216.315,1217.922,17095,0,0,XAUUSDm,0.0
2017-03-07 16:00:00,1217.876,1220.682,1215.6,1216.046,18142,0,0,XAUUSDm,0.0
2017-03-07 20:00:00,1216.021,1216.403,1214.094,1215.137,8080,0,0,XAUUSDm,0.0
2017-03-08 00:00:00,1215.239,1218.492,1214.846,1217.244,11553,0,0,XAUUSDm,0.0
2017-03-08 04:00:00,1217.241,1218.362,1216.818,1216.874,10483,0,0,XAUUSDm,0.0
2017-03-08 08:00:00,1216.865,1216.865,1211.407,1212.438,16468,0,0,XAUUSDm,0.0
2017-03-08 12:00:00,1212.433,1214.54,1206.675,1209.732,18629,0,0,XAUUSDm,0.0
2017-03-08 16:00:00,1209.71,1211.427,1207.201,1209.046,18754,0,0,XAUUSDm,0.0
2017-03-08 20:00:00,1209.038,1210.081,1207.128,1207.546,9529,0,0,XAUUSDm,0.0
2017-03-09 00:00:00,1207.711,1208.943,1205.775,1207.164,11373,0,0,XAUUSDm,0.0
2017-03-09 04:00:00,1207.146,1207.612,1203.84,1206.194,12225,0,0,XAUUSDm,0.0
2017-03-09 08:00:00,1206.184,1206.997,1203.196,1204.788,16015,0,0,XAUUSDm,0.0
2017-03-09 12:00:00,1204.793,1208.939,1203.854,1206.168,19267,0,0,XAUUSDm,0.0
2017-03-09 16:00:00,1206.159,1206.687,1201.442,1203.888,17824,0,0,XAUUSDm,0.0
2017-03-09 20:00:00,1203.887,1204.071,1199.011,1200.599,10133,0,0,XAUUSDm,0.0
2017-03-10 00:00:00,1200.602,1201.891,1197.421,1198.963,11820,0,0,XAUUSDm,0.0
2017-03-10 04:00:00,1198.951,1199.456,1196.864,1197.82,11154,0,0,XAUUSDm,0.0
2017-03-10 08:00:00,1197.823,1198.121,1194.976,1196.659,15215,0,0,XAUUSDm,0.0
2017-03-10 12:00:00,1196.646,1206.263,1196.236,1203.339,18789,0,0,XAUUSDm,0.0
2017-03-10 16:00:00,1203.353,1204.297,1198.576,1202.075,19943,0,0,XAUUSDm,0.0
2017-03-10 20:00:00,1202.042,1204.589,1201.865,1204.032,9142,0,0,XAUUSDm,0.0
2017-03-13 00:00:00,1205.899,1207.189,1203.76,1206.089,10573,0,0,XAUUSDm,0.0
2017-03-13 04:00:00,1206.081,1211.109,1206.023,1211.067,11304,0,0,XAUUSDm,0.0
2017-03-13 08:00:00,1211.066,1211.066,1207.471,1208.301,15505,0,0,XAUUSDm,0.0
2017-03-13 12:00:00,1208.292,1208.382,1202.462,1203.968,18148,0,0,XAUUSDm,0.0
2017-03-13 16:00:00,1203.968,1206.466,1203.288,1204.363,16034,0,0,XAUUSDm,0.0
2017-03-13 20:00:00,1204.371,1204.625,1201.387,1201.95,5702,0,0,XAUUSDm,0.0
2017-03-14 00:00:00,1201.951,1204.94,1201.79,1203.897,10343,0,0,XAUUSDm,0.0
2017-03-14 04:00:00,1203.892,1204.248,1201.595,1201.731,8886,0,0,XAUUSDm,0.0
2017-03-14 08:00:00,1201.713,1203.871,1200.559,1203.309,14978,0,0,XAUUSDm,0.0
2017-03-14 12:00:00,1203.311,1207.52,1201.814,1204.559,19440,0,0,XAUUSDm,0.0
2017-03-14 16:00:00,1204.56,1206.058,1200.748,1201.644,17241,0,0,XAUUSDm,0.0
2017-03-14 20:00:00,1201.652,1201.652,1197.332,1198.895,7710,0,0,XAUUSDm,0.0
2017-03-15 00:00:00,1198.86,1201.355,1198.814,1201.111,9308,0,0,XAUUSDm,0.0
2017-03-15 04:00:00,1201.117,1205.152,1200.831,1204.148,9503,0,0,XAUUSDm,0.0
2017-03-15 08:00:00,1204.147,1204.607,1201.105,1201.278,14715,0,0,XAUUSDm,0.0
2017-03-15 12:00:00,1201.277,1202.696,1197.39,1199.766,17833,0,0,XAUUSDm,0.0
2017-03-15 16:00:00,1199.768,1219.535,1198.688,1216.428,25207,0,0,XAUUSDm,0.0
2017-03-15 20:00:00,1216.493,1221.866,1214.581,1219.157,11570,0,0,XAUUSDm,0.0
2017-03-16 00:00:00,1219.159,1225.693,1218.601,1224.79,13946,0,0,XAUUSDm,0.0
2017-03-16 04:00:00,1224.765,1227.122,1224.012,1226.493,11802,0,0,XAUUSDm,0.0
2017-03-16 08:00:00,1226.516,1228.765,1223.417,1224.06,17318,0,0,XAUUSDm,0.0
2017-03-16 12:00:00,1224.061,1233.506,1223.616,1228.706,20007,0,0,XAUUSDm,0.0
2017-03-16 16:00:00,1228.702,1230.565,1225.786,1228.151,17806,0,0,XAUUSDm,0.0
2017-03-16 20:00:00,1228.144,1228.165,1225.584,1226.298,7616,0,0,XAUUSDm,0.0
2017-03-17 00:00:00,1226.301,1227.503,1224.482,1227.05,9103,0,0,XAUUSDm,0.0
2017-03-17 04:00:00,1227.049,1227.947,1226.127,1227.763,7655,0,0,XAUUSDm,0.0
2017-03-17 08:00:00,1227.761,1230.298,1225.69,1228.911,15399,0,0,XAUUSDm,0.0
2017-03-17 12:00:00,1228.907,1231.597,1228.153,1229.542,18661,0,0,XAUUSDm,0.0
2017-03-17 16:00:00,1229.542,1230.946,1227.95,1229.494,15468,0,0,XAUUSDm,0.0
2017-03-17 20:00:00,1229.485,1229.674,1228.541,1228.7,4467,0,0,XAUUSDm,0.0
2017-03-20 00:00:00,1230.472,1234.576,1229.379,1234.118,9673,0,0,XAUUSDm,0.0
2017-03-20 04:00:00,1234.113,1235.023,1233.288,1234.134,7876,0,0,XAUUSDm,0.0
2017-03-20 08:00:00,1234.161,1235.425,1232.289,1233.229,13226,0,0,XAUUSDm,0.0
2017-03-20 12:00:00,1233.238,1233.573,1230.041,1232.565,16497,0,0,XAUUSDm,0.0
2017-03-20 16:00:00,1232.552,1234.342,1232.432,1233.828,14411,0,0,XAUUSDm,0.0
2017-03-20 20:00:00,1233.794,1234.869,1233.356,1234.36,5384,0,0,XAUUSDm,0.0
2017-03-21 00:00:00,1234.385,1235.227,1227.452,1227.975,10894,0,0,XAUUSDm,0.0
2017-03-21 04:00:00,1227.975,1230.092,1226.864,1230.092,10288,0,0,XAUUSDm,0.0
2017-03-21 08:00:00,1230.106,1232.627,1228.344,1232.11,14775,0,0,XAUUSDm,0.0
2017-03-21 12:00:00,1232.108,1242.64,1231.441,1240.772,18554,0,0,XAUUSDm,0.0
2017-03-21 16:00:00,1240.779,1247.479,1239.64,1243.609,20772,0,0,XAUUSDm,0.0
2017-03-21 20:00:00,1243.619,1246.798,1243.564,1245.661,9065,0,0,XAUUSDm,0.0
2017-03-22 00:00:00,1245.665,1246.455,1243.985,1245.222,12324,0,0,XAUUSDm,0.0
2017-03-22 04:00:00,1245.257,1248.438,1244.532,1247.482,10598,0,0,XAUUSDm,0.0
2017-03-22 08:00:00,1247.481,1249.002,1244.898,1245.424,17391,0,0,XAUUSDm,0.0
2017-03-22 12:00:00,1245.394,1250.39,1244.62,1248.597,18752,0,0,XAUUSDm,0.0
2017-03-22 16:00:00,1248.584,1251.204,1246.91,1249.497,18986,0,0,XAUUSDm,0.0
2017-03-22 20:00:00,1249.503,1249.599,1247.014,1247.116,7171,0,0,XAUUSDm,0.0
2017-03-23 00:00:00,1247.109,1247.776,1244.274,1245.203,10680,0,0,XAUUSDm,0.0
2017-03-23 04:00:00,1245.202,1247.632,1245.106,1247.28,9552,0,0,XAUUSDm,0.0
2017-03-23 08:00:00,1247.277,1248.635,1245.462,1247.622,15220,0,0,XAUUSDm,0.0
2017-03-23 12:00:00,1247.616,1253.118,1246.629,1247.996,19304,0,0,XAUUSDm,0.0
2017-03-23 16:00:00,1247.987,1249.072,1242.771,1245.168,19964,0,0,XAUUSDm,0.0
2017-03-23 20:00:00,1245.168,1248.202,1244.165,1244.663,8373,0,0,XAUUSDm,0.0
2017-03-24 00:00:00,1244.662,1246.622,1242.461,1243.102,10943,0,0,XAUUSDm,0.0
2017-03-24 04:00:00,1243.093,1244.065,1241.956,1242.534,9392,0,0,XAUUSDm,0.0
2017-03-24 08:00:00,1242.534,1244.756,1240.948,1244.192,14744,0,0,XAUUSDm,0.0
2017-03-24 12:00:00,1244.192,1248.697,1243.421,1247.399,17099,0,0,XAUUSDm,0.0
2017-03-24 16:00:00,1247.402,1249.835,1246.179,1249.703,17384,0,0,XAUUSDm,0.0
2017-03-24 20:00:00,1249.726,1251.782,1242.324,1242.324,7495,0,0,XAUUSDm,0.0
2017-03-27 00:00:00,1252.414,1257.962,1251.506,1256.592,13070,0,0,XAUUSDm,0.0
2017-03-27 04:00:00,1256.597,1259.114,1255.96,1258.278,10087,0,0,XAUUSDm,0.0
2017-03-27 08:00:00,1258.269,1258.743,1256.485,1256.692,13773,0,0,XAUUSDm,0.0
2017-03-27 12:00:00,1256.725,1260.968,1253.777,1255.128,18095,0,0,XAUUSDm,0.0
2017-03-27 16:00:00,1255.124,1256.297,1252.423,1255.134,16501,0,0,XAUUSDm,0.0
2017-03-27 20:00:00,1255.14,1255.525,1253.196,1253.953,6374,0,0,XAUUSDm,0.0
2017-03-28 00:00:00,1253.963,1255.395,1252.67,1254.085,9391,0,0,XAUUSDm,0.0
2017-03-28 04:00:00,1254.089,1254.844,1251.155,1251.737,8592,0,0,XAUUSDm,0.0
2017-03-28 08:00:00,1251.731,1254.264,1251.731,1254.064,12418,0,0,XAUUSDm,0.0
2017-03-28 12:00:00,1254.066,1258.304,1253.873,1257.032,17393,0,0,XAUUSDm,0.0
2017-03-28 16:00:00,1257.056,1257.148,1247.623,1248.911,18805,0,0,XAUUSDm,0.0
2017-03-28 20:00:00,1248.903,1251.999,1248.4,1250.859,7821,0,0,XAUUSDm,0.0
2017-03-29 00:00:00,1250.863,1251.124,1247.267,1248.624,10924,0,0,XAUUSDm,0.0
2017-03-29 04:00:00,1248.638,1251.097,1247.894,1250.122,9649,0,0,XAUUSDm,0.0
2017-03-29 08:00:00,1250.121,1253.317,1249.654,1251.654,14366,0,0,XAUUSDm,0.0
2017-03-29 12:00:00,1251.653,1254.233,1250.384,1252.019,18778,0,0,XAUUSDm,0.0
2017-03-29 16:00:00,1252.037,1254.601,1250.558,1253.425,15230,0,0,XAUUSDm,0.0
2017-03-29 20:00:00,1253.427,1253.751,1251.908,1253.022,5915,0,0,XAUUSDm,0.0
2017-03-30 00:00:00,1253.028,1253.679,1248.224,1248.839,9440,0,0,XAUUSDm,0.0
2017-03-30 04:00:00,1248.835,1251.374,1248.6,1250.947,8578,0,0,XAUUSDm,0.0
2017-03-30 08:00:00,1250.948,1251.422,1248.851,1250.13,12252,0,0,XAUUSDm,0.0
2017-03-30 12:00:00,1250.152,1251.085,1244.398,1248.709,17669,0,0,XAUUSDm,0.0
2017-03-30 16:00:00,1248.701,1250.086,1243.753,1244.516,16824,0,0,XAUUSDm,0.0
2017-03-30 20:00:00,1244.533,1244.82,1241.933,1243.478,7484,0,0,XAUUSDm,0.0
2017-03-31 00:00:00,1243.479,1244.347,1239.627,1240.654,11338,0,0,XAUUSDm,0.0
2017-03-31 04:00:00,1240.657,1243.04,1240.434,1242.655,10863,0,0,XAUUSDm,0.0
2017-03-31 08:00:00,1242.655,1243.431,1241.405,1242.574,12773,0,0,XAUUSDm,0.0
2017-03-31 12:00:00,1242.572,1247.266,1240.192,1247.104,17569,0,0,XAUUSDm,0.0
2017-03-31 16:00:00,1247.111,1250.54,1245.449,1250.064,16558,0,0,XAUUSDm,0.0
2017-03-31 20:00:00,1250.068,1250.265,1247.164,1248.434,5986,0,0,XAUUSDm,0.0
2017-04-03 00:00:00,1249.215,1249.834,1247.581,1248.135,8574,0,0,XAUUSDm,0.0
2017-04-03 04:00:00,1248.135,1248.891,1246.322,1246.772,8624,0,0,XAUUSDm,0.0
2017-04-03 08:00:00,1246.777,1247.273,1244.547,1245.58,12118,0,0,XAUUSDm,0.0
2017-04-03 12:00:00,1245.584,1253.218,1244.458,1252.316,16470,0,0,XAUUSDm,0.0
2017-04-03 16:00:00,1252.271,1253.641,1251.259,1252.062,16363,0,0,XAUUSDm,0.0
2017-04-03 20:00:00,1252.072,1255.742,1251.729,1254.437,6473,0,0,XAUUSDm,0.0
2017-04-04 00:00:00,1254.436,1257.039,1254.331,1254.767,9633,0,0,XAUUSDm,0.0
2017-04-04 04:00:00,1254.766,1257.958,1254.755,1257.818,11094,0,0,XAUUSDm,0.0
2017-04-04 08:00:00,1257.828,1259.996,1257.035,1257.743,13996,0,0,XAUUSDm,0.0
2017-04-04 12:00:00,1257.723,1261.138,1253.985,1256.843,18257,0,0,XAUUSDm,0.0
2017-04-04 16:00:00,1256.863,1257.279,1254.395,1256.51,14862,0,0,XAUUSDm,0.0
2017-04-04 20:00:00,1256.512,1256.59,1255.208,1255.534,5725,0,0,XAUUSDm,0.0
2017-04-05 00:00:00,1255.535,1256.213,1253.474,1254.713,9174,0,0,XAUUSDm,0.0
2017-04-05 04:00:00,1254.717,1255.672,1254.0,1255.554,9049,0,0,XAUUSDm,0.0
2017-04-05 08:00:00,1255.593,1257.266,1252.042,1252.863,13472,0,0,XAUUSDm,0.0
2017-04-05 12:00:00,1252.892,1253.597,1243.716,1247.591,18742,0,0,XAUUSDm,0.0
2017-04-05 16:00:00,1247.569,1252.457,1244.042,1252.457,18355,0,0,XAUUSDm,0.0
2017-04-05 20:00:00,1252.46,1257.27,1252.13,1256.054,10238,0,0,XAUUSDm,0.0
2017-04-06 00:00:00,1256.077,1258.844,1254.226,1254.534,12379,0,0,XAUUSDm,0.0
2017-04-06 04:00:00,1254.533,1254.842,1252.914,1253.591,11034,0,0,XAUUSDm,0.0
2017-04-06 08:00:00,1253.593,1255.319,1250.924,1251.196,14963,0,0,XAUUSDm,0.0
2017-04-06 12:00:00,1251.183,1254.144,1250.912,1252.616,18978,0,0,XAUUSDm,0.0
2017-04-06 16:00:00,1252.617,1253.267,1249.742,1253.01,16462,0,0,XAUUSDm,0.0
2017-04-06 20:00:00,1253.012,1253.055,1251.076,1251.495,6872,0,0,XAUUSDm,0.0
2017-04-07 00:00:00,1251.501,1269.263,1250.572,1264.74,16163,0,0,XAUUSDm,0.0
